1.005 25.632
1.508 25.994
2.010 26.333
2.513 26.645
3.015 26.928
3.518 27.180
4.020 27.398
4.523 27.578
5.025 27.719
5.528 27.817
6.030 27.870
6.533 27.873
7.035 27.825
7.538 27.721
8.040 27.559
8.543 27.335
9.045 27.045
9.548 26.686
10.050 26.254
10.553 25.745
11.055 25.156
11.558 24.482
12.060 23.730
12.563 22.909
13.065 22.029
13.568 21.100
14.070 20.132
14.573 19.133
15.075 18.114
15.578 17.084
16.080 16.052
16.583 15.027
17.085 14.020
17.588 13.039
18.090 12.094
18.593 11.195
19.095 10.351
19.598 9.572
20.101 8.868
20.603 8.249
21.106 7.724
21.608 7.305
22.111 7.002
22.613 6.824
23.116 6.784
23.618 6.892
24.121 7.147
24.623 7.541
25.126 8.063
25.628 8.704
26.131 9.453
26.633 10.302
27.136 11.241
27.638 12.261
28.141 13.354
28.643 14.510
29.146 15.722
29.648 16.979
30.151 18.275
30.653 19.600
31.156 20.946
31.658 22.304
32.161 23.667
32.663 25.026
33.166 26.372
33.668 27.698
34.171 28.995
34.673 30.254
35.176 31.468
35.678 32.626
36.181 33.724
36.683 34.760
37.186 35.733
37.688 36.641
38.191 37.484
38.693 38.259
39.196 38.966
39.698 39.602
40.201 40.166
40.704 40.656
41.206 41.070
41.709 41.406
42.211 41.661
42.714 41.834
43.216 41.921
43.719 41.919
44.221 41.827
44.724 41.640
45.226 41.356
45.729 40.972
46.231 40.483
46.734 39.886
47.236 39.178
47.739 38.354
48.241 37.413
48.744 36.364
49.246 35.219
49.749 33.988
50.251 32.684
50.754 31.318
51.256 29.900
51.759 28.441
52.261 26.952
52.764 25.445
53.266 23.929
53.769 22.415
54.271 20.915
54.774 19.439
55.276 17.997
55.779 16.601
56.281 15.262
56.784 13.991
57.286 12.798
57.789 11.695
58.291 10.694
58.794 9.806
59.296 9.043
59.799 8.417
60.302 7.939
60.804 7.606
61.307 7.411
61.809 7.347
62.312 7.407
62.814 7.583
63.317 7.869
63.819 8.258
64.322 8.744
64.824 9.320
65.327 9.981
65.829 10.721
66.332 11.533
66.834 12.412
67.337 13.353
67.839 14.349
68.342 15.397
68.844 16.489
69.347 17.622
69.849 18.790
70.352 19.988
70.854 21.211
71.357 22.453
71.859 23.711
72.362 24.978
72.864 26.250
73.367 27.521
73.869 28.785
74.372 30.035
74.874 31.265
75.377 32.471
75.879 33.645
76.382 34.781
76.884 35.874
77.387 36.917
77.889 37.903
78.392 38.827
78.894 39.682
79.397 40.460
79.899 41.156
80.402 41.762
80.905 42.272
81.407 42.677
81.910 42.971
82.412 43.146
82.915 43.193
83.417 43.106
83.920 42.876
84.422 42.494
84.925 41.960
85.427 41.283
85.930 40.477
86.432 39.552
86.935 38.520
87.437 37.393
87.940 36.182
88.442 34.897
88.945 33.550
89.447 32.151
89.950 30.711
90.452 29.241
90.955 27.751
91.457 26.251
91.960 24.753
92.462 23.267
92.965 21.803
93.467 20.372
93.970 18.984
94.472 17.651
94.975 16.382
95.477 15.190
95.980 14.084
96.482 13.076
96.985 12.175
97.487 11.380
97.990 10.687
98.492 10.094
98.995 9.599
99.497 9.198
100.000 8.890
100.503 8.673
101.005 8.544
101.508 8.502
102.010 8.546
102.513 8.673
103.015 8.883
103.518 9.175
104.020 9.546
104.523 9.997
105.025 10.526
105.528 11.134
106.030 11.818
106.533 12.580
107.035 13.418
107.538 14.334
108.040 15.325
108.543 16.394
109.045 17.538
109.548 18.752
110.050 20.025
110.553 21.347
111.055 22.709
111.558 24.101
112.060 25.514
112.563 26.939
113.065 28.365
113.568 29.783
114.070 31.185
114.573 32.560
115.075 33.898
115.578 35.191
116.080 36.429
116.583 37.602
117.085 38.699
117.588 39.711
118.090 40.629
118.593 41.440
119.095 42.136
119.598 42.705
120.101 43.136
120.603 43.418
121.106 43.541
121.608 43.505
122.111 43.321
122.613 42.997
123.116 42.544
123.618 41.971
124.121 41.287
124.623 40.502
125.126 39.624
125.628 38.663
126.131 37.626
126.633 36.523
127.136 35.361
127.638 34.149
128.141 32.895
128.643 31.607
129.146 30.293
129.648 28.962
130.151 27.621
130.653 26.278
131.156 24.941
131.658 23.618
132.161 22.318
132.663 21.047
133.166 19.815
133.668 18.626
134.171 17.485
134.673 16.392
135.176 15.352
135.678 14.366
136.181 13.437
136.683 12.568
137.186 11.762
137.688 11.023
138.191 10.352
138.693 9.754
139.196 9.231
139.698 8.788
140.201 8.428
140.704 8.155
141.206 7.972
141.709 7.885
142.211 7.896
142.714 8.011
143.216 8.234
143.719 8.570
144.221 9.024
144.724 9.602
145.226 10.307
145.729 11.144
146.231 12.100
146.734 13.165
147.236 14.328
147.739 15.576
148.241 16.898
148.744 18.283
149.246 19.720
149.749 21.199
150.251 22.707
150.754 24.235
151.256 25.771
151.759 27.305
152.261 28.825
152.764 30.322
153.266 31.783
153.769 33.199
154.271 34.557
154.774 35.847
155.276 37.058
155.779 38.179
156.281 39.197
156.784 40.101
157.286 40.879
157.789 41.521
158.291 42.029
158.794 42.408
159.296 42.664
159.799 42.804
160.302 42.831
160.804 42.753
161.307 42.573
161.809 42.297
162.312 41.929
162.814 41.474
163.317 40.936
163.819 40.319
164.322 39.628
164.824 38.867
165.327 38.039
165.829 37.149
166.332 36.200
166.834 35.195
167.337 34.138
167.839 33.032
168.342 31.882
168.844 30.689
169.347 29.457
169.849 28.190
170.352 26.892
170.854 25.573
171.357 24.238
171.859 22.896
172.362 21.554
172.864 20.220
173.367 18.901
173.869 17.605
174.372 16.339
174.874 15.111
175.377 13.929
175.879 12.801
176.382 11.734
176.884 10.736
177.387 9.816
